plant_id,genus,species,gbif_key,synonyms,family_id
11854,Pyrola,incarnata,7551411,,355
11855,Rosenbergiodendron,formosum,2904221,Randia formosa,381
11856,Robinsonecio,gerberifolius,9065189,,423
11857,Rubus,occidentalis,2991466,,204
11858,Sauromatum,venosum,2869597,,32
11859,Saussurea,simpsoniana,5404430,,423
11860,Scandix,pecten-veneris,3034233,,439
11861,Schisandra,henryi,7335130,,6
11862,Scrophularia,lepidota,3737243,,411
11863,Senecio,bracteolatus,3107283,,423
11864,Senecio,filaginoides,3108649,,423
11865,Senecio,miser,3106806,,423
11866,Senecio,oxyodontus,3108873,,423
11867,Senecio,panduriformis,3107849,,423
11868,Homalolepis,cuneata,9294049,Simaba cuneata,260
11869,Sorbaria,kirilowii,11192181,Sorbaria arborea,204
11870,Thalictrum,podocarpum,7512082,,118
11871,Trichilia,catigua,7271401,,255
11872,Osteospermum,microcarpum,6303118,Tripteris microcarpa,423
11873,Ipomoea,corymbosa,8390235,Turbina corymbosa,385
11874,Drimia,modesta,2776571,Urginea riparia,64
11875,Valeriana,prionophylla,4095534,,438
11876,Vatica,pauciflora,5669161,,264
11877,Ventilago,madraspatana,4928549,,203
11878,Veratrum,lobelianum,2742050,Veratrum album subsp. lobelianum,58
11879,Vincetoxicum,versicolor,5525222,,376
11880,Brachychiton,acerifolius,8119595,,265
11881,Centaurea,pubescens,6076224,Centaurea omphalotricha,423
11882,Scutellaria,amabilis,5610067,,396
11883,Uvaria,puguensis,3154418,,15
11884,Amaryllis,belladonna,5325855,,63
11885,Ananas,comosus,5828343,Ananas sativus,94
11886,Corydalis,chaerophylla,7314867,,117
11887,Crinum,album,2853716,,63
11888,Urceolina,amazonica,10989209,Eucharis amazonica,63
11889,Hippeastrum,elegans,2854262,,63
11890,Hippeastrum,puniceum,2854416,,63
11891,Ismene,narcissiflora,5326961,Hymenocallis calathina,63
11892,Hymenocallis,littoralis,2860119,,63
11893,Hymenocallis,rotata,2860322,,63
11894,Narcissus,pseudonarcissus,2858244,,63
11895,Narcissus,pseudonarcissus,7227584,Narcissus pseudonarcissus subsp.pseudonarcissus,63
11896,Nerine,sarniensis,5326867,,63
11897,Pancratium,canariense,2853237,,63
11898,Pancratium,illyricum,2853249,,63
11899,Salvia,keerlii,3898799,,396
11900,Sternbergia,lutea,5326791,,63
11901,Sternbergia,lutea,5326793,Sternbergia sicula,63
11902,Rydingia,integrifolia,3886748,Otostegia integrifolia,396
11903,Copaifera,officinalis,2978155,,193
11904,Croton,sylvaticus,3058910,,166
11905,Eranthis,hyemalis,3033227,,118
11906,Glycosmis,mauritiana,7269030,,257
11907,Helianthus,decapetalus,3119185,,423
11908,Sindora,siamensis,2943376,,193
11909,Sindora,sumatrana,2943355,,193
11910,Adenocarpus,commutatus,2951661,,193
11911,Alseodaphne,semecarpifolia,7657387,,25
11912,Daphnandra,micrantha,3782596,,21
11913,Delphinium,tatsienense,7277564,,118
11914,Ficus,fistulosa,7262725,,202
11915,Polygonum,maritimum,8195379,,333
11916,Scrophularia,deserti,3738208,,411
11917,Zygogynum,howeanum,4020547,,9
11918,Larrea,nitida,5635234,,192
11919,Zuccagnia,punctata,2981773,,193
11920,Senecio,aegyptius,3109039,,423
11921,Acacia,oswaldii,2980319,,193
11922,Acacia,saligna,2978552,,193
11923,Eleutherococcus,hypoleucus,3035453,Acanthopanax hypoleucus,441
11924,Albizia,zygia,2973160,,193
11925,Alseodaphnopsis,andersonii,10873182,Alseodaphne andersonii,25
11926,Bactris,plumeriana,2733106,,79
11927,Brucea,mollis,5555195,,260
11928,Carissa,paucinervia,5536341,Carissa opaca,376
11929,Casearia,zeylanica,8255574,Casearia esculenta,187
11930,Entandrophragma,spicatum,3850770,,255
11931,Eucalyptus,hybr,6711246,,235
11932,Eugenia,zuchowskiae,5418161,,235
11933,Euryops,hebecarpus,5394969,,423
11934,Fissistigma,pallens,3157330,,15
11935,Galipea,panamensis,3834400,,257
11936,Helenium,mexicanum,5401896,,423
11937,Helichrysum,oreophilum,7576294,,423
11938,Helichrysum,stenopterum,3131914,,423
11939,Inga,umbellifera,5358027,,193
11940,Lamium,maculatum,2926684,,396
11941,Aethionema,saxatile,7870683,Lepia marginata,273
11942,Monteverdia,obtusifolia,9672353,Maytenus obtusifolia,144
11943,Mentha,crispa,7671544,,396
11944,Mitrephora,glabra,3155096,,15
11945,Monnina,sylvatica,4051983,,195
11946,Nepeta,italica,5610402,Nepeta cadmea,396
11947,Nicotiana,ingulba,3799824,,388
11948,Ocimum,kenyense,3897174,,396
11949,Ocotea,whitei,4180728,,25
11950,Olea,paniculata,7506783,,402
11951,Penstemon,acuminatus,8365106,,408
11952,Penstemon,confertus,8044041,,408
11953,Philodendron,guttiferum,2871247,,32
11954,Phylica,rogersii,3874934,,203
11955,Physalis,pubescens,5341819,,388
11956,Pimelea,linifolia,7798727,,270
11957,Pleodendron,costaricense,3877821,,8
11958,Polygala,crotalarioides,3191438,,195
11959,Polygala,paniculata,3191373,,195
11960,Pteronia,eenii,5394779,,423
11961,Pyracantha,fortuneana,2988224,,204
11962,Rhododendron,championiae,8356582,,355
11963,Rhynchosia,densiflora,5351048,,193
11964,Schizanthus,integrifolius,3798088,,388
11965,Barkleyanthus,salicifolius,3144294,Senecio salignus,423
11966,Sinomenium,acutum,7268694,,116
11967,Smilax,glaucochina,7396720,,62
11968,Tessaria,dodonaeifolia,7610541,Tessaria dodoneaefolia,423
11969,Teucrium,luteum,7308342,,396
11970,Astragalus,alpinus,5345014,Tium alpinum,193
11971,Trichadenia,zeylanica,5603373,,153
11972,Vallesia,glabra,5414418,,376
11973,Venegasia,carpesioides,3139622,,423
11974,Vernonanthura,polyanthes,8245828,Vernonia polyanthes,423
11975,Ayapana,triplinervis,3142644,,423
11976,Calea,rupicola,3147665,,423
11977,Laggera,tomentosa,9312778,,423
11978,Pechuel-loeschea,leubnitziae,3091992,,423
11979,Pluchea,chingoyo,3132597,,423
11980,Sphaeranthus,indicus,8302135,,423
11981,Sphaeranthus,kirkii,3094676,,423
11982,Sphaeranthus,suaveolens,3094684,,423
11983,Thelesperma,megapotamicum,8209518,,423
11984,Chloropyron,maritimum,8548367,,403
11985,Croton,ovalifolius,3058656,,166
11986,Heteroplexis,microcephala,4239867,,423
11987,Salvia,atropatana,3884587,,396
11988,Tylosema,fassoglense,5708629,Bauhinia fassoglensis,193
11989,Bauhinia,holophylla,2953547,,193
11990,Bauhinia,rufa,2953546,,193
11991,Thalictrum,orientale,3926798,,118
11992,Leucojum,aestivum,2860425,,63
11993,Beilschmiedia,tsangii,7304706,,25
11994,Mahonia,aquifolium,3033865,Berberis aquifolium,112
11995,Bosistoa,floydii,3831215,,257
11996,Senna,artemisioides,7679480,Cassia artemisioides,193
11997,Castanopsis,lamontii,5332919,,209
11998,Cremanthodium,discoideum,3137254,,423
11999,Diosma,recurva,3836914,,257
12000,Hedysarum,sachalinense,2960851,,193
12001,Hornschuchia,citriodora,5407561,,15
12002,Hydnocarpus,octandrus,3878003,Hydnocarpus octandra,153
12003,Illigera,luzonensis,5549991,,24
12004,Jatropha,gossypiifolia,3072900,,166
12005,Knema,attenuata,3743700,,19
12006,Micromelum,integerrimum,7845716,,257
12007,Piper,sylvaticum,4185269,,13
12008,Pontederia,africana,10037344,,85
12009,Salvia,divaricata,8200037,,396
12010,Veronica,americana,3172084,,408
12011,Veronica,intercedens,3730448,,408
12012,Zantedeschia,aethiopica,2868827,,32
12013,Abrus,melanospermus,7274847,Abrus pulchellus subsp. cantoniensis,193
12014,Aframomum,giganteum,2758879,,93
12015,Aralia,decaisneana,3037056,,441
12016,Aspidosperma,discolor,7317048,,376
12017,Actinostemma,paniculatum,3625268,Bolbostemma paniculatum,219
12018,Canarium,bengalense,5635972,,253
12019,Cassia,angolensis,5357170,,193
12020,Cassia,fastuosa,7888605,,193
12021,Senna,sophera,2957379,Cassia torosa L.,193
12022,Catalpa,longissima,3172614,,391
12023,Chamaecrista,nigricans,2950539,,193
12024,Chamaecrista,nomame,8541694,,193
12025,Chamaecrista,pumila,8368580,,193
12026,Cratoxylum,formosum,7330024,,170
12027,Cynanchum,viminale,7504382,,376
12028,Dioscorea,collettii,8331482,Dioscorea collettii var. hypoglauca,46
12029,Didymocheton,muelleri,11862644,Dysoxylum muelleri,255
12030,Hypericum,maculatum,7225951,Hypericum maculatum Crantz s.l. (H. maculatum Crantz s.str. and H. maculatum subsp. obtusiusculum (Tourlet) Hayek),170
12031,Hypericum,montanum,3714477,Hypericum montanum L.,170
12032,Hypericum,tetrapterum,6436469,Hypericum tetrapterum Fr.,170
12033,Lanaria,lanata,5303637,,74
12034,Lilium,brownii,2753259,Lilium brownii var. viridulum,57
12035,Lobelia,berlandieri,5409183,,426
12036,Muehlenbeckia,tamnifolia,7291112,,333
12037,Nepeta,parnassica,5609993,,396
12038,Nuxia,floribunda,4055807,,412
12039,Picrasma,quassioides,3190677,,260
12040,Ploiarium,alternifolium,3590050,,155
12041,Ploiarium,elegans,3714876,,155
12042,Psorospermum,adamauense,3714779,,170
12043,Psorospermum,tenuifolium,3714155,,170
12044,Reynoutria,sachalinensis,2889088,,333
12045,Rhamnus,formosana,3875277,,203
12046,Frangula,alnus,7273688,Rhamnus frangula,203
12047,Rhamnus,hirtella,3874898,Rhamnus hirtellus,203
12048,Rhamnus,kurdica,3877654,,203
12049,Rhamnus,nepalensis,8181645,,203
12050,Rhamnus,petiolaris,3876104,,203
12051,Rhamnus,procumbens,3875846,,203
12052,Rhamnus,punctata,3875697,Rhamnus punctatus,203
12053,Rhamnus,triquetra,12256834,,203
12054,Rheum,sublanceolatum,4037410,,333
12055,Rumex,aegyptiacus,4037002,,333
12056,Rumex,hymenosepalus,2889015,,333
12057,Rumex,limoniastrum,4032590,,333
12058,Rumex,ruwenzoriensis,4036599,,333
12059,Rumex,usambarensis,4034949,,333
12060,Senna,angustisiliqua,2957631,,193
12061,Senna,auriculata,2956966,,193
12062,Senna,corymbosa,2957431,,193
12063,Senna,podocarpa,2957807,,193
12064,Syzygium,australe,3182605,,235
12065,Vatairea,heteroptera,2965121,,193
12066,Ventilago,maderaspatana,3877591,,203
12067,Ajuga,forrestii,3887497,,396
12068,Ajuga,pyramidalis,8429926,,396
12069,Betonica,orientalis,8255756,,396
12070,Clerodendrum,thomsoniae,3889087,,396
12071,Leonurus,turkestanicus,7307473,,396
12072,Pteronia,divaricata,5394807,,423
12073,Scrophularia,hypericifolia,3737518,,411
12074,Stachys,angustifolia,8198856,,396
12075,Stachys,anisochila,3885680,,396
12076,Stachys,beckeana,3884983,,396
12077,Stachys,leucoglossa,3881741,,396
12078,Stachys,recta,2927298,,396
12079,Stachys,recta,8326218,Stachys subcrenata,396
12080,Stachys,tetragona,3902824,,396
12081,Centaurea,pabotii,3128414,,423
12082,Cynanchum,acutum,3571089,,376
12083,Erythroxylum,campestre,7284839,,165
12084,Erythroxylum,vaccinifolium,3694388,Erythroxylum vacciniifolium,165
12085,Alangium,kurzii,7326260,,342
12086,Breynia,androgyna,9197670,,181
12087,Gymnosporia,acuminata,3791985,,144
12088,Lindackeria,dentata,3879713,,153
12089,Swertia,longifolia,8398104,,379
12090,Bergia,capensis,5646095,,164
12091,Coelospermum,paniculatum,2897086,,381
12092,Hammarbya,paludosa,2817361,,75
12093,Helianthella,quinquenervis,5400888,,423
12094,Hosta,undulata,4008605,,64
12095,Krameria,bicolor,5687616,,191
12096,Macadamia,integrifolia,2891785,,121
12097,Maerua,oblongifolia,7273267,,275
12098,Sarcomelicope,follicularis,3831847,,257
12099,Streptocarpus,dunnii,8269257,,395
12100,Trichocline,reptans,3126005,,423
12101,Typhonium,flagelliforme,2869538,,32
12102,Virola,pavonis,3744236,,19
12103,Yucca,filifera,2775707,,64
12104,Sarcandra,glabra,7339076,Chloranthus glaber,28
12105,Dendrobium,aphyllum,5316701,,75
12106,Myrospermum,frutescens,2976681,,193
12107,Santolina,elegans,3125943,,423
12108,Aeschynanthus,parvifolius,3825025,,395
12109,Alpinia,pulcherrima,5302049,,93
12110,Boronia,alata,3834352,,257
12111,Cyperus,capitatus,2714938,,95
12112,Delphinium,tricorne,3033781,,118
12113,Cryptochilus,siamensis,10673641,Eria siamensis,75
12114,Haemanthus,albiflos,2855156,,63
12115,Helleborus,viridis,3033108,,118
12116,Hordeum,bulbosum,2706067,,102
12117,Iris,sibirica,5298126,,72
12118,Isolona,pilosa,3158254,,15
12119,Litsea,nitida,4182073,,25
12120,Lobelia,langeana,5408841,,426
12121,Magnolia,henryi,3153399,,20
12122,Micromelum,falcatum,3837660,,257
12123,Peltophorum,dubium,2952798,,193
12124,Prunus,pseudocerasus,3021437,,204
12125,Piloblephis,rigida,2927334,Pycnothymus rigidus,396
12126,Salvia,miniata,3895760,,396
12127,Lepidaploa,aurea,3099867,Vernonia aurea,423
12128,Echium,horridum,4058830,,382
12129,Echium,rauwolfii,4067965,,382
12130,Pulmonaria,obscura,5439925,,382
12131,Valeriana,celtica,7298940,,438
12132,Valeriana,phu,8201823,,438
12133,Artemisia,persica,3120904,,423
12134,Canthium,berberidifolium,2917560,,381
12135,Glochidion,ferdinandi,7276088,Glochidion ferdinandii,181
12136,Salvia,majdae,10861759,Zhumeria majdae,396
12137,Brickelliastrum,fendleri,3144084,,423
12138,Bulbophyllum,gymnopus,2844912,,75
12139,Citrus,hanaju,4937013,,257
12140,Damnacanthus,indicus,2903461,,381
12141,Origanum,akhdarense,3895349,,396
12142,Polemonium,viscosum,2927854,,361
12143,Vachellia,flava,7971466,Acacia ehrenbergiana,193
12144,Acer,caudatifolium,3768561,,258
12145,Aconitum,heterophyllum,7277241,,118
12146,Adonis,amurensis,7277921,,118
12147,Adonis,tianschanica,8159015,,118
12148,Ageratina,tomentella,5400450,,423
12149,Angelica,pachycarpa,5537578,,439
12150,Anisopappus,pinnatifidus,3105209,,423
12151,Artemisia,gilvescens,3121525,,423
12152,Artemisia,laciniata,3120923,,423
12153,Artemisia,scotina,3121456,,423
12154,Asterolasia,trymalioides,3834584,,257
12155,Astragalus,sinicus,5345082,,193
12156,Biebersteinia,heterostemon,3827280,,252
12157,Breonadia,salicina,2900926,,381
12158,Brosimum,gaudichaudii,7262433,,202
12159,Ceropegia,stalagmifera,9366296,Caralluma stalagmifera,376
12160,Centaurea,scabiosa,8087525,,423
12161,Chaptalia,integerrima,3090309,,423
12162,Leucoptera,nodosa,5399732,Chrysanthemum leptophyllum,423
12163,Clausena,anisum-olens,3837173,,257
12164,Cnidium,dahuricum,3638291,,439
12165,Coronilla,glauca,8014194,,193
12166,Coronilla,valentina,5348633,,193
12167,Coronilla,viminalis,5348646,,193
12168,Cruciata,laevipes,5338920,,381
12169,Cruciata,taurica,5338952,,381
12170,Paracynoglossum,formosanum,12217676,Cynoglossum formosanum,382
12171,Paris,dunniana,5295889,Daiswa dunniana,58
12172,Daphne,bholua,7311442,,270
12173,Deutzia,corymbosa,7538462,,345
12174,Deutzia,hookeriana,7318930,,345
12175,Hijmania,turbinata,9189516,Dorstenia turbinata,202
12176,Echium,italicum,2925889,,382
12177,Euryops,rupestris,5395060,,423
12178,Ferula,gigantea,3638510,,439
12179,Ferula,iliensis,3638185,,439
12180,Ferula,kirialovii,3637992,,439
12181,Ferula,persica,6026967,,439
12182,Ferula,tadshikorum,3636313,,439
12183,Gypothamnium,pinifolium,3112187,,423
12184,Haplophyllum,patavinum,8078240,,257
12185,Haplophyllum,villosum,7268867,,257
12186,Harbouria,trachypleura,3034869,,439
12187,Hydrocotyle,leucocephala,6026968,,441
12188,Hymenocallis,speciosa,2860247,,63
12189,Hypericum,carinatum,3714286,,170
12190,Impatiens,siculifer,4193892,,350
12191,Dianthera,pectoralis,7624130,Justicia pectoralis,390
12192,Casearia,corymbulosa,10710471,Laetia corymbulosa,187
12193,Leontopodium,nanum,3140687,,423
12194,Pleiospermium,littorale,3836683,Limnocitrus littoralis,257
12195,Liparis,condylobulbon,5306080,,75
12196,Litsea,verticillata,7678553,,25
12197,Lonchocarpus,salvadorensis,2968989,,193
12198,Marshallia,graminifolia,9728269,,423
12199,Melicope,hayesii,3833013,,257
12200,Melilotus,suaveolens,2971041,,193
12201,Nematolepis,ovatifolia,3836495,,257
12202,Gymnadenia,nigra,2840590,Nigritella suaveolens,75
12203,Oenanthe,fistulosa,5371890,,439
12204,Onobrychis,kemulariae,2972828,Onobrychis kemularia,193
12205,Oxytropis,ochrocephala,5361417,,193
12206,Parastrephia,quadrangularis,3098748,,423
12207,Peddiea,fischeri,3570179,,270
12208,Peucedanum,spec,12114320,Peucedanum,439
12209,Peucedanum,decumbens,3631616,,439
12210,Schistostephium,umbellatum,3114948,Peyrousea umbellata,423
12211,Phebalium,squamulosum,7268957,,257
12212,Philotheca,apiculata,3831705,,257
12213,Philotheca,fitzgeraldii,3831329,,257
12214,Physochlaina,physaloides,3799825,,388
12215,Picramnia,latifolia,3708918,,246
12216,Picris,evae,3093317,,423
12217,Platycarpha,glomerata,3087508,,423
12218,Semenovia,dasycarpa,7869296,Platytaenia dasycarpa,439
12219,Potentilla,argentea,8011540,,204
12220,Prangos,latiloba,3630533,,439
12221,Rhododendron,diversipilosum,4164838,,355
12222,Rhododendron,hypoleucum,4173676,,355
12223,Rubus,xanthocarpus,2989336,,204
12224,Salacia,cordata,5579800,,144
12225,Saussurea,gossypiphora,8053166,,423
12226,Seseli,foliosum,3631268,,439
12227,Solanum,berthaultii,2929618,,388
12228,Tanacetum,cadmeum,3118572,,423
12229,Triptilion,spinosum,3088868,,423
12230,Stenocephalum,megapotamicum,5396676,Vernonia megapotamica,423
12231,Wikstroemia,elliptica,5524850,,270
12232,Wikstroemia,glabra,7311598,,270
12233,Wikstroemia,hainanensis,5524723,,270
12234,Wikstroemia,sikokiana,5524177,,270
12235,Crocus,vernus,2747567,Crocus albiflorus,72
12236,Crocus,tommasinianus,2747564,,72
12237,Actinobole,uliginosum,3130497,,423
12238,Angelica,edulis,5537783,,439
12239,Baccharis,confertifolia,8230586,,423
12240,Baccharis,leptocephala,7843556,,423
12241,Baccharis,paniculata,3129288,,423
12242,Baccharis,scandens,7763453,,423
12243,Blumea,fistulosa,5395671,,423
12244,Brenania,brieyi,2900819,,381
12245,Petchia,erythrocarpa,3617268,Cabucala erythrocarpa,376
12246,Cryptocarya,obovata,7304698,,25
12247,Dubautia,arborea,3134893,,423
12248,Gochnatia,glutinosa,7361327,,423
12249,Gochnatia,vernonioides,3095065,,423
12250,Liatris,mucronata,7842731,,423
12251,Macaranga,triloba,3074333,,166
12252,Olearia,brachyphylla,5405363,,423
12253,Ophryosporus,macrodon,3140116,,423
12254,Piper,permucronatum,4184960,,13
12255,Poecilanthe,parviflora,2947791,,193
12256,Porophyllum,scoparium,3103984,,423
12257,Proustia,cuneifolia,3145152,,423
12258,Solanum,crispum,2930846,,388
12259,Swartzia,leiocalycina,5351953,,193
12260,Trixis,vauthieri,5398959,,423
12261,Delphinium,scabriflorum,3927815,,118
12262,Salvia,aspera,3884756,,396
12263,Salvia,nipponica,3894689,,396
12264,Ficus,natalensis,6358688,,202
12265,Crossosoma,bigelovii,5362091,,240
12266,Eugenia,aromatica,8052532,,235
12267,Harrisonia,perforata,3708966,,257
12268,Pisonia,aculeata,3086260,,329
12269,Seseli,giganteum,3631232,,439
12270,Tellima,grandiflora,3032698,Tellima grandifolia,142
12271,Aloe,descoingsii,2777284,,65
12272,Aloe,gariepensis,2778120,,65
12273,Aloidendron,sabaeum,9606936,Aloe gillilandii,65
12274,Aloe,gracilicaulis,2777568,,65
12275,Aloe,krapohliana,2777270,Aloe krapholiana,65
12276,Aloe,ruspoliana,2777751,,65
12277,Aloe,viguieri,2777291,,65
12278,Ambrosia,dumosa,3110634,,423
12279,Cynodon,dactylon,6109637,,102
12280,Pimpinella,acuminata,5539800,,439
12281,Sarracenia,alata,5421377,,365
12282,Sarracenia,leucophylla,5421380,,365
12283,Sarracenia,minor,5421383,,365
12284,Sarracenia,oreophila,5421400,,365
12285,Sarracenia,psittacina,5421394,,365
12286,Sarracenia,rubra,5421385,,365
12287,Strobilanthes,tonkinensis,3777838,Semnostachya menglaensis,390
12288,Asparagus,racemosus,2768632,,64
12289,Brucea,antidysenterica,5555223,,260
12290,Calceolaria,pinifolia,7375121,,393
12291,Nepeta,teydea,5609560,,396
12292,Ougeinia,oojeinensis,2967471,Ougeinia dalbergioides,193
12293,Phagnalon,bicolor,3150046,Phagnalon atlanticum,423
12294,Squamopappus,skutchii,3095421,,423
12295,Senegalia,kerrii,10709698,Acacia horrida,193
12296,Andropogon,zizanioides,8197491,,102
12297,Cardamine,leucantha,3045862,,273
12298,Cephalocereus,senilis,7283905,,312
12299,Hylotelephium,maximum,4202009,Hylotelephium caucasicum,132
12300,Indigofera,hebepetala,2972182,,193
12301,Lepidium,cartilagineum,5376701,,273
12302,Maclura,aurantiaca,7262558,,202
12303,Narcissus,cyclamineus,2858654,,63
12304,Tanaecium,jaroba,4094287,,391
12305,Viola,diamantiaca,7296498,,189
12306,Zanha,golungensis,3785189,,258
12307,Callichilia,barteri,3621279,,376
12308,Dendrobium,findlayanum,8237184,,75
12309,Leucanthemopsis,pulverulenta,3122019,,423
12310,Atroxima,liberica,4050721,,195
12311,Christisonia,bicolor,3730896,,403
12312,Convallaria,majalis,7459480,,64
12313,Crotalaria,orixensis,2942038,,193
12314,Licaria,brasiliensis,4183109,,25
12315,Linum,salsoloides,4048547,Linum crispum,174
12316,Melaleuca,citrolens,5415812,,235
12317,Palafoxia,texana,3121716,,423
12318,Semenovia,lasiocarpa,7224173,Platytaenia lasiocarpa,439
12319,Isodon,angustifolius,7309081,Rabdosia angustifolia,396
12320,Scutellaria,sieberi,5608150,,396
12321,Centaurea,achaia,3128747,,423
12322,Centaurea,alba,7437845,,423
12323,Centaurea,bombycina,3127603,,423
12324,Crocodilium,crocodylium,3127882,Centaurea crocodylium,423
12325,Centaurea,paniculata,3127613,,423
12326,Centaurea,paui,3128951,,423
12327,Heliomeris,longifolia,3099321,,423
12328,Jurinea,leptoloba,5392526,,423
12329,Jurinea,moschus,5392506,Jurinella moschus,423
12330,Onopordum,cyrenaicum,3094924,,423
12331,Symphyotrichum,novi-belgii,3151558,,423
12332,Alnus,pendula,2876518,,207
12333,Aristolochia,foveolata,3589488,,10
12334,Bellardia,trixago,5414976,,403
12335,Gardenia,coronaria,9375168,,381
12336,Homalium,cochinchinensis,6135815,Homaliam cochinchinensis,187
12337,Hydnocarpus,annamensis,3878321,,153
12338,Hypoestes,triflora,3776474,,390
12339,Melodorum,fruticosum,5407492,,15
12340,Nassauvia,revoluta,3099068,,423
12341,Onosma,hispida,7594741,,382
12342,Pavonia,alba,5619381,,265
12343,Prunus,mandshurica,3023411,,204
12344,Prunus,sibirica,3021111,,204
12345,Senecio,viscosissimus,7855939,,423
12346,Trifolium,incarnatum,5359378,,193
12347,Uvaria,mocoli,3154393,Uvaria mocali,15
12348,Arrhenatherum,longifolium,4120862,,102
12349,Aconitum,tauricum,7278285,,118
12350,Banisteriopsis,caapi,3191340,Banisteria caapi,176
12351,Chlorophytum,arundinaceum,2775052,,64
12352,Eriophyllum,confertiflorum,3130484,,423
12353,Gentiana,clusii,7270031,,379
12354,Guazuma,ulmifolia,3152195,,265
12355,Lindera,myrrha,5685604,,25
12356,Lonchocarpus,costaricensis,2969071,,193
12357,Heptapleurum,rhododendrifolium,12172680,Schefflera rhododendrifolia,441
12358,Senegalia,pennata,8381471,,193
12359,Seseli,bocconei,7512125,Seseli bocconi,439
12360,Strychnos,nitida,7753254,,380
12361,Lavandula,dentata,6710251,Lavandula dentata var. dentata,396
12362,Deutzia,gracilis,2985964,,345
12363,Peltophorum,pterocarpum,2952775,Peltophorum ferrugineum,193
12364,Primula,modesta,7127341,,362
12365,Baccharoides,filigera,3124503,Vernonia filigera,423
12366,Anisochilus,harmandii,8588281,,396
12367,Callicarpa,pilosissima,5609360,,396
12368,Coleus,harmandii,10458020,,396
12369,Thalassodendron,ciliatum,5328510,,34
12370,Senecio,runcinifolius,3108369,,423
12371,Liquidambar,formosana,3702542,,129
12372,Ficus,exasperata,7687857,,202
12373,Acacia,latifolia,2980592,,193
12374,Bahiopsis,subincisa,3091036,,423
12375,Carthamus,glaucus,3138274,,423
12376,Cephalaria,nachiczevanica,4104173,,438
12377,Clibadium,sessile,3104783,,423
12378,Climacoptera,transoxana,5568202,,306
12379,Crotalaria,juncea,2942877,,193
12380,Datura,discolor,2928735,,388
12381,Dendrobium,bigibbum,5315722,Dendrobium bigibbum var. superbum,75
12382,Fallopia,dumetorum,6391446,,333
12383,Fallopia,scandens,5652201,,333
12384,Gnaphalium,sylvaticum,7995437,,423
12385,Hibiscus,palustris,8120287,,265
12386,Lomelosia,caucasica,4103351,,438
12387,Malus,baccata,3001362,,204
12388,Omalotheca,sylvatica,3103192,,423
12389,Onobrychis,cornuta,2972756,,193
12390,Orlaya,grandiflora,3638282,,439
12391,Petunia,atkinsiana,2928859,Petunia x hybrida,388
12392,Robinsonia,evenia,5400190,,423
12393,Robinsonia,gayana,5400189,,423
12394,Robinsonia,masafuerae,5400187,,423
12395,Robinsonia,thurifera,9627732,,423
12396,Russowia,sogdiana,3117088,,423
12397,Salix,atrocinerea,5582546,,187
12398,Spiranthes,australis,2805472,,75
12399,Spiranthes,sinensis,2805433,,75
12400,Spiranthes,vernalis,2805347,,75
12401,Tephroseris,subdentata,3131087,,423
12402,Trigonella,cylindracea,5360514,,193
12403,Ulex,gallii,2951998,,193
12404,Zosima,absinthiifolia,5539755,,439
12405,Ariocarpus,retusus,3084099,,312
12406,Artemisia,maritima,3121650,,423
12407,Wedelia,bishoplecta,5699418,Aspilia bishoplecta,423
12408,Astragalus,pamirensis,5345307,,193
12409,Beaumontia,brevituba,7445102,,376
12410,Centaurea,hololeuca,3128105,,423
12411,Cheiloclinium,hippocrateoides,8609614,,144
12412,Chisocheton,cumingianus,3849572,Chisocheton siamensis,255
12413,Coleus,barbatus,10997508,Coleus coerulescens,396
12414,Crossopetalum,gaumeri,5580276,,144
12415,Curcuma,oligantha,2757615,,93
12416,Galium,sinaicum,2914702,,381
12417,Gymnosporia,emarginata,3791248,,144
12418,Iryanthera,juruensis,3743957,,19
12419,Kokoona,zeylanica,3793206,,144
12420,Lepechinia,glomerata,3888770,,396
12421,Liatris,punctata,3104349,,423
12422,Litsea,gracilipes,4176093,,25
12423,Lobelia,davidii,5409056,,426
12424,Lydenburgia,cassinoides,5579636,,144
12425,Maytenus,amazonica,10841945,,144
12426,Denhamia,bilocularis,7720538,Maytenus bilocularis,144
12427,Maytenus,chubutensis,3794284,,144
12428,Monteverdia,ilicifolia,9798870,Maytenus illicifolia Mart ex Reiss.,144
12429,Maytenus,magellanica,3792012,,144
12430,Monteverdia,spinosa,9733759,Maytenus scutioides,144
12431,Gymnosporia,dryandri,3791289,Maytenus umbellata,144
12432,Monteverdia,catingarum,9747813,,144
12433,Reissantia,buchananii,3794272,,144
12434,Rohdea,wattii,5303903,,64
12435,Salacia,beddomei,5580034,,144
12436,Salacia,kraussii,5579477,,144
12437,Schaefferia,cuneifolia,5414279,,144
12438,Sorocea,muriculata,7262387,,202
12439,Stemona,tuberosa,2863358,,50
12440,Tricerma,vitis-idaeum,3791755,,144
12441,Artemisia,keiskeana,3121055,,423
12442,Coronilla,repanda,5348653,,193
12443,Daphne,gnidioides,5523428,,270
12444,Diarthron,vesiculosum,7363453,,270
12445,Enkleia,malaccensis,3568590,,270
12446,Wikstroemia,uva-ursi,5420865,,270
12447,Erodium,ciconium,9429152,,229
12448,Geranium,mascatense,2890857,,229
12449,Ribes,viscosissimum,2986172,,135
12450,Crepidiastrum,lanceolatum,3145168,,423
