inchi_key,cids
RXMTVKWPXJEZLL-ZHACJKMWSA-N,12045808.0
YSSVMXHKWSNHLH-BQYQJAHWSA-N,5283382.0
OEDNDLHBXUIYOG-FOIRPKKLSA-N,
XTIQPKJOGKMOSY-ILWGZMRPSA-N,11741220.0
GQPJZGWMHPSVIQ-QVHKTLOISA-N,14633051.0
WSQWAMGRHJQANC-UHFFFAOYSA-N,5468749.0
MBWOCQLTCWTIJE-ROQVLGAUSA-N,44259442.0
GTHJSZWFFNGEQF-IHPCNDPISA-N,101642675.0
PCVMFPZQTBGVNZ-VIZSFHNOSA-N,162817368.0
WSVMVVOOYCCXOK-UHFFFAOYSA-N,44259325.0
HFZXUZJLQDOKEY-ZSOIEALJSA-N,
RRGRNTMNDRRFSB-WBTNSWJXSA-N,
UNLHOZSQJSDBQS-DDLHVKBFSA-N,162961478.0
MMCPYZQGIAIGLY-QEWMCDCGSA-N,
LQHGGFQNRNEFIG-UHFFFAOYSA-N,73447.0
JUVIOZPCNVVQFO-HBGVWJBISA-N,6758.0
JCGHAEBIBSEQAD-UUUCSUBKSA-N,442679.0
PYEOPUBSVAACES-CINZWWHMSA-N,162817232.0
MQRHMIQHZYPICC-VIHXCKRTSA-N,44567330.0
FKQNDSXQJUBFQW-CQRZOULPSA-N,
JWKCRKAONRDKRV-JTDNENJMSA-N,91749690.0
WVDDGKGOMKODPV-UHFFFAOYSA-N,244.0
IOCKHKBAJGJHFL-JKTDJZPLSA-N,139045174.0
VDYGMHWAKRDYQR-UHFFFAOYSA-N,15698703.0
CDFYSXHPCPFPAR-RISCZKNCSA-N,90825601.0
OQOLKKFJTDGKEH-NZPSDZLNSA-N,
DIGOUNMGDIJHEB-UHFFFAOYSA-N,91664802.0
FELCJAPFJOPHSD-ROUWMTJPSA-N,99615.0
VVCXPQBVJROEEN-RPELPBHHSA-N,14021511.0
JPFXYNDBKFIYLX-UHFFFAOYSA-N,137177207.0
XNTVDVXTGHDVAF-JKBKZWBZSA-N,162817307.0
GQRUHVMVWNKUFW-LWYYNNOASA-N,443474.0
MWGLYQGPZVUKHO-HVEWUWHJSA-N,10926024.0
ZUVAGNOBOHVXJJ-POHAHGRESA-N,5352517.0
VUUQBFRQJDQOPT-NDCSCJKHSA-N,162817554.0
RAOVWTAEPDTVIJ-SCZRSGIJSA-N,163057851.0
BPRNABOULSQVIO-VXLIZBOYSA-N,162931653.0
GLSNTDSPPICKOT-OYDBMRSESA-N,162817384.0
PVDDMXMYNHAGMK-KRFDGIDSSA-N,101357807.0
BUUVUQOPURMCQD-CHTFRFAHSA-N,101592187.0
TVNGRDSDHVARNR-JHGCWHEKSA-N,10581588.0
CAMSCWPTRPIOQJ-QXMIXAQVSA-N,162817463.0
IZFUXBJRNPJJOM-FFTCDSBYSA-N,162817490.0
RCFLHUOOZRSCPO-UHFFFAOYSA-N,15714543.0
XKHUBMMYSWHMHN-ZMIJIPAXSA-N,6451045.0
UUFLRDLXVUZQGL-XKCUESDGSA-N,163003465.0
ILQOLRWKVAXWJC-XVGAYARYSA-N,101974031.0
XIFSDSRASWJFOZ-ICSRUGAGSA-N,
QXLSQEJYLGGONF-OPKSVECOSA-N,21724970.0
ZUNZFMCDLSCUGC-VKJYPDDJSA-N,163040356.0
SPWHQAUMLDQOFU-VNVWMUPHSA-N,162984205.0
NOFXXAHHOJWYAL-ZEQHQKSXSA-N,95223052.0
RIXNFYQZWDGQAE-DFHVBEEKSA-N,151202.0
UOEYCNAEZZOSJM-PLIRHKCMSA-N,162817077.0
XUWSHXDEJOOIND-OWYCLSEOSA-N,54748480.0
IGGUPRCHHJZPBS-UHFFFAOYSA-N,12409.0
PJYYBCXMCWDUAZ-JJJZTNILSA-N,115127.0
QSNBHLXYLHVCLT-ZJSXRUAMSA-N,76316422.0
NKFSYIXIONAVQO-XZXNEYSLSA-N,162817527.0
ICLVCWSZHUZEFT-QNDFHXLGSA-N,5491384.0
NKDFYOWSKOHCCO-YPVLXUMRSA-N,5459840.0
SOODLZHDDSGRKL-FOOXYVKASA-N,119040.0
NHRWTBRVTHWMBZ-JGWTUQJHSA-N,101243072.0
QAEDNOBQEIAWSV-UHFFFAOYSA-N,162991657.0
MRWUHMSMUAMEQL-QXOULVPSSA-N,
REFJWTPEDVJJIY-UHFFFAOYSA-N,5280343.0
IUJAMGNYPWYUPM-UHFFFAOYSA-N,12410.0
TUSDEZXZIZRFGC-PSURYOONSA-N,
FWJPIXFUGYRDQG-UHFFFAOYSA-N,3084507.0
LHYJPODIMQKZHJ-SRIRUZDDSA-N,15765644.0
JMDWDRGHOPRHGO-BTIYSKKXSA-N,129716291.0
FMYCKOLKWHMLJO-KEQYAELCSA-N,21628590.0
ZBNGGJNWFWYOJK-UHFFFAOYSA-N,565072.0
NAJZTTOYWJQEQW-YWVKMMECSA-N,162966177.0
CXQOZINRAFPQEX-ZYIYBEKCSA-N,101447991.0
WDBFAIPOYWBXPB-UHFFFAOYSA-N,53362472.0
UDYGWSPUYSRWRN-AGLLBGTNSA-N,11126441.0
CYHOMWAPJJPNMW-DHBOJHSNSA-N,449293.0
FNMKZDDKPDBYJM-UHFFFAOYSA-N,44257236.0
IKGXIBQEEMLURG-PWJZREMGSA-N,44259100.0
VLWGTVNAOQPEJO-XVKXQEIQSA-N,44259179.0
PGOYMURMZNDHNS-MYPRUECHSA-N,73299.0
SYEWLUATUDURPR-UHFFFAOYSA-N,5315563.0
UNMZJSVCTCKOEC-IKLKUDJWSA-N,162951469.0
XQMATFFLTOSYRS-UHFFFAOYSA-N,16130311.0
KWEQCWXCFQWUQU-AUBWXPIGSA-N,165417.0
SCVQXPPZHIKYMJ-DHEJPUEPSA-N,128179.0
RWYAXCQHFDRUHP-WNUOMJQQSA-N,162817640.0
IOSVSZULJIASCJ-OWODTTCDSA-N,163194370.0
UOXTVAWSBRUAHU-AIZYFYRWSA-N,10958252.0
YUSWMAULDXZHPY-UHFFFAOYSA-N,5281600.0
WOLULVRGBCBAIJ-MRCBCJOPSA-N,163188643.0
SZQXAOWAOCLMLC-HBMCTMKMSA-N,162817311.0
UXXJAHJNHYCPJW-COSLCVDNSA-N,162917862.0
ZRZROQUVFFSYRO-VOPKFZRJSA-N,162816974.0
MFOZCKGZOGEHTP-KURWKGIOSA-N,
VMOZDAZMZLYVSG-DNFTWFENSA-N,101717931.0
BJYHZSNSMVEQEH-SJORKVTESA-N,148556.0
FMIMFCRXYXVFTA-FUAOEXFOSA-N,12313704.0
IFWCMOJROJGCTG-UHFFFAOYSA-N,7330522.0
FJKROLUGYXJWQN-UHFFFAOYSA-N,135.0
BWSIKEZDJMZITO-QXMHVHEDSA-N,14309405.0
WTAYWTBOEQYGOG-QPJJXVBHSA-N,448996.0
KRDLFYZITUNBOK-UHFFFAOYSA-N,24766568.0
PHAOQQRISDLODR-LLPUIJAFSA-N,
ONMAQPPVCANFPB-URUZQALBSA-N,182337.0
QQRSPHJOOXUALR-UHFFFAOYSA-N,10659.0
ADNCDMHZHONBRR-UHFFFAOYSA-N,5318355.0
CZUWEYXLHBQPRY-DENWASCKSA-N,
LEWJAHURGICVRE-AISVETHESA-N,9548711.0
CLYBLORMANTURF-UJFKTDLFSA-N,162905673.0
VKBDXZRKAYVFOV-AYZKNJJHSA-N,162882801.0
LTEXFQUEKSPLEB-PVWAGCOUSA-N,178913.0
LHYHMMRYTDARSZ-PPWQZUPISA-N,6432221.0
HHVIBTZHLRERCL-UHFFFAOYSA-N,6213.0
YMAGZXPVILPRAP-UHFFFAOYSA-N,71369229.0
OZGKITZRRFNYRV-CHALWBKJSA-N,441812.0
VSUOKLTVXQRUSG-DAZJWRSOSA-N,5488307.0
KSNLTHGWURXRJK-IBEHDNSVSA-N,25102046.0
JSQAILNRMPHAGO-UHFFFAOYSA-N,54692970.0
FNRXUEYLFZLOEZ-VFSICIBPSA-N,12311316.0
ZBPRCHQHMTWQGF-HIFMHDRMSA-N,162912845.0
JIDYURUWGPRRGE-QQKPVWPWSA-N,162854549.0
ODHHTIYRUDURPW-IPZZXCBHSA-N,10946837.0
VYJAFDVONWEVMX-PTEHHMTLSA-N,162817502.0
GKHCBYYBLTXYEV-HENWMNBSSA-N,11076492.0
PIGLOISSVVAGBD-NHQGMKOOSA-N,5743442.0
KWCCUYSXAYTNKA-UHFFFAOYSA-N,19829.0
YAPXSYXFLHDPCK-GHMSYJMUSA-N,12444341.0
ZJVODMOTEMJMED-RMNZLGFASA-N,163034681.0
PCHWYSGBVKSPAM-MDWRVUFSSA-N,163188320.0
YSMMWGYDVDHOKB-VWYBEYMLSA-N,162816971.0
ZSGZLLNDYYOXHG-ACKBESTESA-N,163191424.0
FUQGIYDZGLORRC-XBXARRHUSA-N,5355888.0
IYDWZZNRGMWKMG-SKWRMQMOSA-N,162891810.0
OVSQVDMCBVZWGM-GESSWGSZSA-N,130304727.0
YRFWEPYMRLGVBZ-SNNRJATNSA-N,13864723.0
GFDAZMDWJRXJFT-BGTKTPELSA-N,162981877.0
YPWHZCPMOQGCDQ-HMGRVEAOSA-N,10095180.0
UIDGLYUNOUKLBM-GEBJFKNCSA-N,5481663.0
GTQDIPBCLBLDHT-UHFFFAOYSA-N,123970977.0
WTNAFFZVEKGSNK-YBEXUIKYSA-N,
GEZJVEGHJRPQEX-TWEVDUBQSA-N,90938776.0
SMMJEAKJFCGBRL-HCSOXRIBSA-N,
SNZVVZHFAMUKBT-QMKATDAVSA-N,
ZGLXUQQMLLIKAN-XIXJEIPKSA-N,71045228.0
CWAJEURPJYKGRL-QUGNMKPDSA-N,162936992.0
OLRMCQCAPLAXDY-KYSSWNHMSA-N,
PKCXBKBMBZLMJG-JLXWBXQLSA-N,163042627.0
ANFSXHKDCKWWDB-UHFFFAOYSA-N,159982.0
OLPVNUOVLSPTMQ-LXIYXOSZSA-N,132576238.0
CBWPMMFEOJLIPC-UHFFFAOYSA-N,12988285.0
LMZXJMGFKWTFDY-NCTLFSKISA-N,
HSSJYSJXBOCKQM-LOMNDHJCSA-N,162920534.0
YLCDUXRMCHPNSW-UHFFFAOYSA-N,101624709.0
IZVFYHBVHNNKGE-UHFFFAOYSA-N,5316773.0
MNAQIJCVPFKJAU-MDZDMXLPSA-N,42607663.0
DVBQHEGQMJLCBQ-BBGNJLEBSA-N,
CXQOZINRAFPQEX-QFEQQRJNSA-N,91884970.0
CEYBVHFSZZQISA-UHFFFAOYSA-N,11252728.0
YFOXFDFYFJRWMG-NTANRKAFSA-N,162884810.0
YCBYFANYXJUBOF-NASKFVPWSA-N,162913994.0
ZTORISRLTYWNKJ-BTZDVCGTSA-N,11095628.0
MCJAKNZUJXCHOQ-HUDDWINKSA-N,162844068.0
QVMJTYNTCBEZMJ-UZEIXXGISA-N,24178997.0
BKHZEULGRLICQT-AUAGCXQPSA-N,24801245.0
WTPJVIGCNHPGKJ-KJTGTQQJSA-N,54589666.0
RJIIQBYZGJSODH-QWRGUYRKSA-N,441617.0
YYGNTYWPHWGJRM-FZSSMNSJSA-N,25244109.0
GYFFKZTYYAFCTR-AVXJPILUSA-N,9798666.0
XUYAKPXYKQEFPD-SFDCQRBFSA-N,442192.0
HJOVHMDZYOCNQW-UHFFFAOYSA-N,6544.0
QRHKNTQBIRFSIV-FHOXIRBYSA-N,163020467.0
ZOHOIFNOQXLADO-SJTOIHLWSA-N,162986658.0
GQDFYCPPHMEHJL-COMQUAJESA-N,38348725.0
XAKXZZPEUKNHMA-UHFFFAOYSA-N,74247.0
YEOLOLPNMHBGGS-UHFFFAOYSA-N,101916306.0
XUBRQXOGVTUWAS-JIWOIOHBSA-N,163054506.0
MEADLGUPYQNUNF-BIIKFXOESA-N,6450959.0
WSRGRZRMKSTDQJ-QOSNCYJHSA-N,162899323.0
XELPMDBBGYBGEI-ZETOZRRWSA-N,12309998.0
ZHJLYWYOQBYSDP-NMWNSSENSA-N,178912.0
GZHFBZCDMVGRTI-HROONELDSA-N,9548698.0
UQEKWDNGNXHUNF-BPZPMHDPSA-N,163017593.0
HXTPBDNXWBPPSE-ZPNLUCNASA-N,162886964.0
ZQHJXKYYELWEOK-CUDHKJQZSA-N,11869599.0
VYRAMWFDYLXADQ-OOAWCBPOSA-N,162923231.0
FPVZFXNTEZVCGD-IHPDUBRASA-N,162854963.0
RISDMLSLRAZUPQ-ZXJFBCABSA-N,44258090.0
UKLWSCWMCLRIGN-BZYJCHQCSA-N,163007813.0
OVNNPLOTSADSRV-XKBGBTTJSA-N,162850928.0
QIZBQMPKQGHLOH-SOAFEQHCSA-N,102420149.0
HYDSLNOTAQOOPA-UHFFFAOYSA-N,
SMIZUXPJPXRGOS-FPEVIKCQSA-N,
WTWBUQJHJGUZCY-UHFFFAOYSA-N,326.0
MYOGRNWRSTZKJK-GGPWVDTOSA-N,163086490.0
ZTDFZLVUIVPZDU-YMRPJUJJSA-N,98086596.0
ABWXQIUJQVCZGH-NXVPVDKWSA-N,102165829.0
OUGNWRCWQLUXHX-ACWXGELRSA-N,14211225.0
DVVAMMKTYAWPGW-HOTGVXAUSA-N,10093654.0
SGEWCQFRYRRZDC-VPRICQMDSA-N,5280441.0
GPQLHGCIAUEJQK-UHFFFAOYSA-N,5320438.0
UZBOVVCKYSVTPL-UHFFFAOYSA-N,148344119.0
RDIDGZFQASQXBU-UHFFFAOYSA-N,546000.0
YWMHLJYRWSEYHI-NSCUHMNNSA-N,13887803.0
WKWYNAMJWDRHBP-GQCTYLIASA-N,5281772.0
ZFNJUQUFNUEBQD-UHFFFAOYSA-N,104098867.0
IGWDEVSBEKYORK-UHFFFAOYSA-N,68081.0
LZLGHWHSUZVUFZ-JKSUJKDBSA-N,181132.0
ULMKHYKZFDWSQM-MXFMHVGLSA-N,21629380.0
LMAGYNXQYCLGTJ-ATLFLLQCSA-N,162816850.0
OOHWBGNYBIGMAV-YACBKBDXSA-N,162971685.0
PEALLWJXGZSLMC-NDEPHWFRSA-N,45268825.0
IDQVFXZQPGAVAM-ZLKDMMMZSA-N,6453339.0
AULWDENWMBJIIQ-KFRXWHRXSA-N,441888.0
XZFKTIQBHLLZCZ-MSIFGYROSA-N,
MIMNIDIHOQDTFD-HNNXBMFYSA-N,10002166.0
NGGYLLJIBWFQCM-CMCLUWGQSA-N,10745609.0
DFNXNCCYQRPZMD-RLMYWDMFSA-N,
RCCSVNJZWBQPBU-IYOYZZHUSA-N,
FJKICAXMHALQAN-BWPSCZQCSA-N,162817000.0
JFWCEOZJEWNPOW-GQOQCBKBSA-N,443727.0
MTXMHWSVSZKYBT-KXJGGDDGSA-N,25244941.0
KOPCLJWZXIADNB-HNJXXXNPSA-N,101792540.0
KKUDXVSPSDPLGM-NVJIOZQYSA-N,11732289.0
PFTAWBLQPZVEMU-DZGCQCFKSA-N,9064.0
VEBNYMXKXIIGFX-VOHNXBSUSA-N,
JQRDKJPPZWVTOO-LQBIAVAFSA-N,21635720.0
RAAZLUVKRWKOPP-IXTFQXLOSA-N,102275330.0
HRYLQFBHBWLLLL-GRFSRWIASA-N,5380858.0
GLGJKTPMFLAWOO-PKIVIFHDSA-N,162817271.0
AZCBZQGBKBZBFT-ARAHRHTASA-N,162817273.0
AEFSKSWVGQICCS-KNBGXYRSSA-N,14021441.0
NCRSCUAICIRLHP-DRGXBFSJSA-N,12098451.0
ROVPHHLNVRMBKA-IUPBHXKESA-N,14705659.0
WVDMIOIJGFCRJQ-UHFFFAOYSA-N,183329.0
LLENXGNWVNSBQG-VFTFQOQOSA-N,440308.0
XJPBRODHZKDRCB-CSKARUKUSA-N,5320249.0
OHMWXBMBFIKUAD-UHFFFAOYSA-N,
OYSGWKOGUVOGFQ-NXLBOVRGSA-N,49849700.0
WGCRCPAMKCMAIH-AWEZNQCLSA-N,
KZNIFHPLKGYRTM-UHFFFAOYSA-N,5280443.0
SVPNMFZMHPLGRR-DLBZAZTESA-N,157600.0
RZVXPJMOIKHWFB-UUWRZZSWSA-N,24806608.0
IIIVMAIJSDOODP-HONMUUDHSA-N,15699898.0
MGXPFABBMNBNJN-CJESRSHOSA-N,11674519.0
WAKYDRBGFREGPP-XXWASBJCSA-N,
QIEMGQKOGFTYLN-UHFFFAOYSA-N,10020367.0
VECGTTIGAMJHHZ-BDJLRTHQSA-N,
MRIZZLWTURDJGV-QIXHSADJSA-N,162817548.0
WVBCCRKDSGMFPZ-UHFFFAOYSA-N,
ZYTMANIQRDEHIO-KXUCPTDWSA-N,170833.0
VYPYFZUEGQREKP-NFAWXSAZSA-N,14446658.0
AIFCFBUSLAEIBR-UHFFFAOYSA-N,5271805.0
VJMQHXVUFSIHDR-OQFOIZHKSA-N,5375069.0
JEQOCZRMZWZMMR-URNFCFKPSA-N,162854184.0
HWGBLAJNKCZKTN-JQYHKRKISA-N,11497469.0
PQQRNPDHSJDAGV-HUVRXQFXSA-N,162939855.0
SNGHLUWTFLYPMT-SFHGJMHFSA-N,44575802.0
GOYZKWCPWBKPIG-OPOIYOSBSA-N,163100429.0
APLLVFVOTXZBFO-ZYGVAYEYSA-N,91750087.0
KPIDDSZEIRXHPH-IEOXRBHFSA-N,
ADKHKBZKHGJXDZ-ATEOAPGCSA-N,476784.0
FXKCXGBBUBCRPU-GBOPCIDUSA-N,6452036.0
WAOAOGHRRPNUAT-LSTDLKDCSA-N,
IXBPWSPJMNOFJJ-KNEUHGCLSA-N,195315.0
JQUOXVDGPYAXTH-UHFFFAOYSA-N,14034221.0
AYXPYQRXGNDJFU-QTPLKFIXSA-N,12304985.0
KFBGFEIKERJYDH-GBIUDDSVSA-N,
DQAVAZNOXSQZNF-QANHFJFBSA-N,
LRKGHWPPAFAVHA-ZAXIKIAGSA-N,162817237.0
BEPQSACHIBDHIF-RHPXELCWSA-N,101396725.0
NGAVJIMZMAIVPV-ONKXGGSUSA-N,14633041.0
YFILOVOZDBXTAF-VSJIUSJESA-N,162855384.0
ACRZTZHEHYXBPA-SJDAFVTOSA-N,
AMKYESDOVDKZKV-UHFFFAOYSA-N,68072.0
YOLDXKHOBUWSGX-YUVXSKOASA-N,10125942.0
BWQSLRZZOVFVHJ-COMQUAJESA-N,164622.0
RLKXHEOCVARPBL-UHFFFAOYSA-N,101916307.0
COGPRPSWSKLKTF-KBXIAJHMSA-N,91753500.0
KOYQLXLYMDNSGL-DZHCQNFQSA-N,21582622.0
VGUJFXQAVCKLOB-UHFFFAOYSA-N,14037471.0
NTPPHLOCCPNXRD-YCRREMRBSA-N,5352410.0
LRUIASUJJNMESX-UHFFFAOYSA-N,10359254.0
GMKMWNMOLXKFNU-UHFFFAOYSA-N,12360934.0
KSTMMFCURGNHNW-SSEXGKCCSA-N,
MOJZMWJRUKIQGL-XILRTYJMSA-N,169853.0
VTCDZPUMZAZMSB-UHFFFAOYSA-N,69505.0
RJXKDZLLQAMBSD-DRCFIHHFSA-N,163191183.0
PQZCSTONOODYQA-OZUCVSFASA-N,
ODSSDTBFHAYYMD-YOJQYFTNSA-N,92157.0
HGXBRUKMWQGOIE-FQZPYLGXSA-N,12309639.0
KNZSXKKCTOYLSV-JNQCJLKQSA-N,163194318.0
FKEXRGAGSYDVCS-BZMFKJDCSA-N,162816987.0
ZVNHGZQUXCHNLK-IVXCJOJQSA-N,163073639.0
GGCHFIVWBMPSGW-CFBBUZOLSA-N,102144710.0
KKQHLFPBXNSIAB-IHWVXMPCSA-N,162956201.0
HOSMFPQDFZLVEZ-FAVUJTKWSA-N,
RCCPQGOKROXSMK-MLPAPPSSSA-N,
LPEPTRFUOKMJCH-YDOQJWOYSA-N,102444976.0
RUCMCGSYMSEMIR-UHFFFAOYSA-N,14585515.0
AUFQZNLYPNBSRV-GODJMGFJSA-N,
OLVOHJVDFSHOFA-GUJRAXHGSA-N,
IDVDSLXRLYXWHQ-ATJGKMTHSA-N,163048289.0
QYVZOJWDWWFSQK-FSSNJVJCSA-N,163022268.0
UPVBOTROXSEDBF-PQBOMDDGSA-N,162922002.0
JWCIGPTUZBZFDW-WNFQYTQQSA-N,162981909.0
ZPOOSVJZTRZXBU-XOJNGUAZSA-N,163001587.0
JGMYABDQXYISIR-XXISUVSKSA-N,162897242.0
MFTDXOCBTJZGKK-UHFFFAOYSA-N,12182448.0
NCSCAOYXUUEXIP-IBGZPJMESA-N,11196781.0
UVCQMCCIAHQDAF-RNTVPSGKSA-N,6441558.0
ITDYPNOEEHONAH-UKRRQHHQSA-N,176920.0
CLNDAYOHEVNSFF-HRWDGOPYSA-N,
HHNCJFKRMZDTHW-WQRDJFRPSA-N,906525.0
SZHPWLGMFBCELK-JIPXPUAJSA-N,101635423.0
NGPDZEACIWDCKX-GYOLWFHFSA-N,118701072.0
IAIHUHQCLTYTSF-WEDXCCLWSA-N,61123.0
RQAGOQPWWLBECE-DSJDWBEOSA-N,102250660.0
AHEXATSOWXDZSD-BOCHQVGTSA-N,162823992.0
SSIWNCYQUXTPDX-PJHJIEHSSA-N,162870561.0
VGXGYZZMKLDKEF-UHFFFAOYSA-N,162817056.0
ODYWNFJAWDOSSM-KFFNWTGSSA-N,163195283.0
HNZUNIKWNYHEJJ-FMIVXFBMSA-N,1549778.0
RLJALWQYHIKFRL-JXMROGBWSA-N,
BWOPOAOBPJWDBF-UXORZHSYSA-N,162965803.0
WKKJGHCXVKEJNU-AWQNUYMJSA-N,10466743.0
MBNGWHIJMBWFHU-UHFFFAOYSA-N,5281612.0
BJQWYEJQWHSSCJ-UHFFFAOYSA-N,11636.0
FCDLCPWAQCPTKC-UHFFFAOYSA-N,10168.0
KDEMELRYKGOXDL-UHFFFAOYSA-N,3085222.0
RWCFHQDIIQBNEE-SKLDMELOSA-N,162816910.0
BBTZSNZPLSTSDA-AXDMWEJHSA-N,
PEFNSGRTCBGNAN-OBJCFNGXSA-N,5488493.0
XWMMEBCFHUKHEX-RWRSZONCSA-N,162988003.0
JGPFYIOBZPVWHS-XAZVLMETSA-N,162817252.0
GDMHQAWNMFIIFV-CYCQVHIKSA-N,102445799.0
JYXSWDCPHRTYGU-QHWHWDPRSA-N,25202803.0
JFVKWCYZKMUTLH-CGYQNGNCSA-N,161176.0
GCHNQYKYNHGZKM-UHFFFAOYSA-N,10613704.0
SXQVTNLHIMAHLZ-UHFFFAOYSA-N,162823071.0
LSMIOFMZNVEEBR-ICLSSMQGSA-N,441871.0
ULJREJAFTFEKCU-UHFFFAOYSA-N,163012165.0
LEQCLUFJRGKLOA-RKJYNANKSA-N,162944201.0
MOQGCGNUWBPGTQ-UHFFFAOYSA-N,9895.0
OMCYKPHPDWYTSQ-VZHDIXRJSA-N,163192109.0
XSVHCRJRFKFCSN-WPOLHJTHSA-N,15628138.0
NTJXRKLCTXJGGS-XJDQSTAGSA-N,100927641.0
GUWHMEMJBCLEBP-WJTDDFOZSA-N,5316952.0
OAKBMFLEIZVVAO-VLBAKGEXSA-N,10386291.0
UIEOJHADDXONBR-QEEWYGHLSA-N,162946472.0
HWCOBRZEMVYVFD-RYQLWAFASA-N,
WKCHNXVWJKIODW-RRTKTSOCSA-N,101652686.0
ISSPUSZYYOWQJE-FQGSZQHWSA-N,102061174.0
HIGQPQRQIQDZMP-FLIBITNWSA-N,1549025.0
DWONJCNDULPHLV-HOTGVXAUSA-N,115089.0
MMHTXEATDNFMMY-WBIUFABUSA-N,34687.0
AMKNOBHCKRZHIO-UHFFFAOYSA-N,100659.0
JPJFFXBKQYGGMF-AHDGPZHYSA-N,101553160.0
IZVSYFSOPGJXBC-VTTGRNCBSA-N,5318259.0
PWHROBOFPPCUTQ-KTBXZTKVSA-N,102056123.0
RNCIERMYMLFYAO-UGSOOPFHSA-N,21599256.0
GIJHRPCRRJJXGW-SFHVURJKSA-N,101584235.0
BGZGKGJBTWDZQU-VOTSOKGWSA-N,5918884.0
QUDZQFLTGZFKLG-UHFFFAOYSA-N,564552.0
ODNPGUYDUGIBPN-UHFFFAOYSA-N,13873188.0
JNMSCCGICJNSSU-HWXFJBORSA-N,21596489.0
XUARCIYIVXVTAE-ZAPOICBTSA-N,92802.0
CYXCYFYWIZXENQ-JXFKEZNVSA-N,11709595.0
OWPWFVVPBYFKBG-OCUQDEIGSA-N,162957002.0
NVLTYOJHPBMILU-GMDXDWKASA-N,107721.0
MJTVVRUDYJNHJC-SZAVSVHQSA-N,
LFPVZIIPFONRSW-TXHKNKHWSA-N,101286210.0
SAQGTQHYMPKIMS-HKBQPEDESA-N,
CQRYARSYNCAZFO-UHFFFAOYSA-N,5146.0
KOPBXBMGJCLPOI-CZLJMHDISA-N,11185028.0
SESFRYSPDFLNCH-UHFFFAOYSA-N,2345.0
QCFCSXRONIUIKL-UHFFFAOYSA-N,10401363.0
SOTUFGKJQVSOCT-ZCSZAFQUSA-N,44386968.0
XGGAGMDNSJNIHH-MIEARWIUSA-N,162879472.0
GHMRILAKANAPCR-UCJXFYMRSA-N,162913874.0
MZNIJRAPCCELQX-NYCIAPANSA-N,46230348.0
RZJRJXONCZWCBN-UHFFFAOYSA-N,11635.0
FWYSBEAFFPBAQU-LBPRGKRZSA-N,334704.0
BXZRZXGIZDTSFV-JEYGFGRRSA-N,162951213.0
RHEWDGKENJHGQY-KFSDTLJXSA-N,162816959.0
ZSWCIGXOGJAYMQ-PNDYUTCWSA-N,162816865.0
IWDCEGRARWUNHH-SFCXZUONSA-N,162817281.0
OUGTUWTXDAQGIR-KOPVUUSOSA-N,163034140.0
IHALLNJDZKKAQN-CGCLERDWSA-N,
VXOZCESVZIRHCJ-KGHQQZOUSA-N,5351516.0
IOUJVEYJNDNYSD-KFRHBURISA-N,162999975.0
UBSXDIYXWMXBRI-UHFFFAOYSA-N,102218165.0
XMJROHDIQQOWTO-NRPXGKOBSA-N,174867.0
RIFYQCYKHQDXDN-OHJGJUJKSA-N,162816892.0
IAPHXJRHXBQDQJ-WKMWQDDRSA-N,442741.0
YRHFOCFOBZVGPU-IVZWLZJFSA-N,100616623.0
URFCJEUYXNAHFI-ZDUSSCGKSA-N,68071.0
SPBLFONLHXBBQE-UHFFFAOYSA-N,182073.0
KKJVVBRCACGMIS-DLBZAZTESA-N,10646544.0
FZHVZHPJLXWJIZ-DZKMKBNLSA-N,163078531.0
LUHBOTKDTDNYKX-NOJNMJOFSA-N,162817166.0
SWTZTWQASUSBIY-BCMWCWJPSA-N,162894740.0
IWNZQRZTZRLAFI-KWUSYGKISA-N,162998126.0
CZUNFNFYYUHYOJ-HKAXJELISA-N,162817444.0
NXEBMWBWAZIYEA-IUTMKFHYSA-N,
WDWBIQRRBRJRGX-MINZABDGSA-N,163190737.0
URPVDDXMEZAEJY-UHFFFAOYSA-N,101253.0
CZFNXFXZXWDYMZ-UHFFFAOYSA-N,5487766.0
LNFOOMVUSZBFCN-UHFFFAOYSA-N,580032.0
NKWZWGIAYAKDHY-AZAORIIGSA-N,162817500.0
NGHWODXSXVAIMI-QEYUNHRVSA-N,162836206.0
FGOIYUMPEPEQFM-HCGCNTTASA-N,162817432.0
LVKULLURUFYYEU-WSAROZLISA-N,101195134.0
WRLIWQZBEFNULP-CIZNLLADSA-N,162856674.0
QFXTUJKVVMOJKG-RVDMUPIBSA-N,10934027.0
GOQDNYNXBMUBPA-CMDGGOBGSA-N,52920300.0
FCEVNJIUIMLVML-QPSVUOIXSA-N,5281750.0
YOVSPTNQHMDJAG-QLFBSQMISA-N,442393.0
ZFZIDBSKEIJNRS-XBXARRHUSA-N,6439187.0
DPKLHUJIQNJYBQ-IDMHOOJTSA-N,101675250.0
DXPDHISZCSUSCO-RKNDUAPSSA-N,162986691.0
WILIFRSPMCBMKB-RURJUHLQSA-N,163010818.0
GQTXGOGPFNJQOU-FDLPKXHNSA-N,162925046.0
RNNVXCSFOWGBQP-XHLNSLBNSA-N,6441404.0
MBWBXAHKZIFOMI-SAIRVCPBSA-N,
