Foundation URI,Linearization URI,Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,ChapterNo,BrowserLink,isLeaf,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,CodingNote,Parent,Version:2026 Jan 17 - 05:30 UTC
http://id.who.int/icd/entity/317761311,http://id.who.int/icd/release/11/mms/317761311,6A20.2,,"- - - Schizophrenia, continuous",category,2.0,False,06,,False,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/1683919430,
http://id.who.int/icd/entity/1254806731,http://id.who.int/icd/release/11/mms/1254806731,6A20.20,,"- - - - Schizophrenia, continuous, currently symptomatic",category,3.0,False,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/317761311,
http://id.who.int/icd/entity/1589500739,http://id.who.int/icd/release/11/mms/1589500739,6A20.21,,"- - - - Schizophrenia, continuous, in partial remission",category,3.0,False,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/317761311,
http://id.who.int/icd/entity/290515784,http://id.who.int/icd/release/11/mms/290515784,6A20.22,,"- - - - Schizophrenia, continuous, in full remission",category,3.0,False,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/317761311,
,http://id.who.int/icd/release/11/mms/317761311/unspecified,6A20.2Z,,"- - - - Schizophrenia, continuous, unspecified",category,3.0,True,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/317761311,
,http://id.who.int/icd/release/11/mms/1683919430/other,6A20.Y,,- - - Other specified episode of schizophrenia,category,2.0,True,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/1683919430,
,http://id.who.int/icd/release/11/mms/1683919430/unspecified,6A20.Z,,"- - - Schizophrenia, episode unspecified",category,2.0,True,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/1683919430,
http://id.who.int/icd/entity/106339515,http://id.who.int/icd/release/11/mms/106339515,6A21,,- - Schizoaffective disorder,category,1.0,False,06,,False,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/405565289,
http://id.who.int/icd/entity/967849782,http://id.who.int/icd/release/11/mms/967849782,6A21.0,,"- - - Schizoaffective disorder, first episode",category,2.0,False,06,,False,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/106339515,
http://id.who.int/icd/entity/1034374160,http://id.who.int/icd/release/11/mms/1034374160,6A21.00,,"- - - - Schizoaffective disorder, first episode, currently symptomatic",category,3.0,False,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/967849782,
http://id.who.int/icd/entity/584318803,http://id.who.int/icd/release/11/mms/584318803,6A21.01,,"- - - - Schizoaffective disorder, first episode, in partial remission",category,3.0,False,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/967849782,
http://id.who.int/icd/entity/5254456,http://id.who.int/icd/release/11/mms/5254456,6A21.02,,"- - - - Schizoaffective disorder, first episode, in full remission",category,3.0,False,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/967849782,
,http://id.who.int/icd/release/11/mms/967849782/unspecified,6A21.0Z,,"- - - - Schizoaffective disorder, first episode, unspecified",category,3.0,True,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/967849782,
http://id.who.int/icd/entity/1730029381,http://id.who.int/icd/release/11/mms/1730029381,6A21.1,,"- - - Schizoaffective disorder, multiple episodes",category,2.0,False,06,,False,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/106339515,
http://id.who.int/icd/entity/963384259,http://id.who.int/icd/release/11/mms/963384259,6A21.10,,"- - - - Schizoaffective disorder, multiple episodes, currently symptomatic",category,3.0,False,06,,True,True,BlockL1-6A2,,,,,,http://id.who.int/icd/entity/1730029381,
